InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
547983,21931,JUMBO STORAGE BAG SUKI,3,2025-12-27 08:02,2.23,10925,EIRE
547983,21212,PACK OF 72 RETROSPOT PAPER  CASES,14,2025-12-27 08:02,0.42,10925,EIRE
547983,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-27 08:02,12.64,10925,EIRE
547649,22197,POPCORN HOLDER,16,2025-12-27 08:53,0.81,10894,United Kingdom
547649,21731,RED TOADSTOOL LED NIGHT LIGHT,9,2025-12-27 08:53,1.56,10894,United Kingdom
547649,20725,LUNCH BAG RED RETROSPOT,9,2025-12-27 08:53,1.56,10894,United Kingdom
546944,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-12-27 09:02,1.61,10841,Germany
546944,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2025-12-27 09:02,3.31,10841,Germany
546944,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-27 09:02,1.45,10841,Germany
546944,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2025-12-27 09:02,1.67,10841,Germany
546944,22469,HEART OF WICKER SMALL,3,2025-12-27 09:02,1.57,10841,Germany
546944,47566,PARTY BUNTING,1,2025-12-27 09:02,5.35,10841,Germany
546944,20725,LUNCH BAG RED RETROSPOT,3,2025-12-27 09:02,1.54,10841,Germany
547572,22556,PLASTERS IN TIN CIRCUS PARADE,3,2025-12-27 09:36,2.0,10890,United Kingdom
547572,22197,POPCORN HOLDER,7,2025-12-27 09:36,0.79,10890,United Kingdom
547572,22469,HEART OF WICKER SMALL,4,2025-12-27 09:36,1.54,10890,United Kingdom
547572,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2025-12-27 09:36,1.28,10890,United Kingdom
547572,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-27 09:36,1.73,10890,United Kingdom
547445,21931,JUMBO STORAGE BAG SUKI,2,2025-12-27 09:38,2.23,10881,EIRE
547445,20728,LUNCH BAG CARS BLUE,2,2025-12-27 09:38,1.49,10881,EIRE
547445,47566,PARTY BUNTING,1,2025-12-27 09:38,4.63,10881,EIRE
547445,21212,PACK OF 72 RETROSPOT PAPER  CASES,6,2025-12-27 09:38,0.54,10881,EIRE
547445,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-27 09:38,5.0,10881,EIRE
547445,22469,HEART OF WICKER SMALL,2,2025-12-27 09:38,1.59,10881,EIRE
547445,85099B,JUMBO BAG RED RETROSPOT,2,2025-12-27 09:38,1.99,10881,EIRE
547445,22960,JAM MAKING SET WITH JARS,1,2025-12-27 09:38,3.99,10881,EIRE
538808,21931,JUMBO STORAGE BAG SUKI,4,2025-12-27 10:30,2.3,10201,EIRE
538808,22554,PLASTERS IN TIN WOODLAND ANIMALS,6,2025-12-27 10:30,1.65,10201,EIRE
538808,20728,LUNCH BAG CARS BLUE,6,2025-12-27 10:30,1.56,10201,EIRE
538808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-27 10:30,2.91,10201,EIRE
538808,22556,PLASTERS IN TIN CIRCUS PARADE,5,2025-12-27 10:30,1.96,10201,EIRE
541331,22469,HEART OF WICKER SMALL,3,2025-12-27 10:53,1.61,10394,EIRE
541331,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-27 10:53,3.1,10394,EIRE
541331,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2025-12-27 10:53,1.57,10394,EIRE
541331,85099B,JUMBO BAG RED RETROSPOT,2,2025-12-27 10:53,2.02,10394,EIRE
541331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-27 10:53,1.65,10394,EIRE
537144,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2025-12-27 11:00,1.87,10066,United Kingdom
537144,20725,LUNCH BAG RED RETROSPOT,9,2025-12-27 11:00,1.6,10066,United Kingdom
537144,22457,NATURAL SLATE HEART MEMO BOARD,5,2025-12-27 11:00,3.01,10066,United Kingdom
537144,21931,JUMBO STORAGE BAG SUKI,6,2025-12-27 11:00,2.27,10066,United Kingdom
538077,84879,ASSORTED COLOUR BIRD ORNAMENT,50,2025-12-27 11:19,1.88,10136,United Kingdom
538077,22086,PAPER CHAIN KIT 50'S CHRISTMAS,32,2025-12-27 11:19,2.93,10136,United Kingdom
545387,22457,NATURAL SLATE HEART MEMO BOARD,1,2025-12-27 11:42,3.46,10727,United Kingdom
545387,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-27 11:42,5.56,10727,United Kingdom
545387,21931,JUMBO STORAGE BAG SUKI,2,2025-12-27 11:42,2.07,10727,United Kingdom
545387,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-27 11:42,12.8,10727,United Kingdom
545387,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-12-27 11:42,2.7,10727,United Kingdom
545387,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2025-12-27 11:42,1.89,10727,United Kingdom
545387,20725,LUNCH BAG RED RETROSPOT,3,2025-12-27 11:42,1.57,10727,United Kingdom
539023,22457,NATURAL SLATE HEART MEMO BOARD,11,2025-12-27 12:10,3.1,10224,Spain
549487,22556,PLASTERS IN TIN CIRCUS PARADE,6,2025-12-27 12:28,2.06,11041,Germany
549487,22383,LUNCH BAG SUKI DESIGN,7,2025-12-27 12:28,1.63,11041,Germany
536745,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2025-12-27 12:32,1.62,10033,Spain
536745,22554,PLASTERS IN TIN WOODLAND ANIMALS,15,2025-12-27 12:32,1.88,10033,Spain
548424,22197,POPCORN HOLDER,47,2025-12-27 12:48,0.85,10953,France
548424,20727,LUNCH BAG BLACK SKULL,25,2025-12-27 12:48,1.59,10953,France
548424,22554,PLASTERS IN TIN WOODLAND ANIMALS,22,2025-12-27 12:48,1.81,10953,France
550304,21931,JUMBO STORAGE BAG SUKI,4,2025-12-27 12:53,2.28,11104,Spain
550304,20725,LUNCH BAG RED RETROSPOT,5,2025-12-27 12:53,1.53,11104,Spain
550304,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-27 12:53,12.01,11104,Spain
550304,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2025-12-27 12:53,4.98,11104,Spain
550304,22197,POPCORN HOLDER,10,2025-12-27 12:53,0.79,11104,Spain
550304,20728,LUNCH BAG CARS BLUE,6,2025-12-27 12:53,1.46,11104,Spain
550304,22457,NATURAL SLATE HEART MEMO BOARD,2,2025-12-27 12:53,3.5,11104,Spain
550304,85099B,JUMBO BAG RED RETROSPOT,4,2025-12-27 12:53,1.95,11104,Spain
540450,22469,HEART OF WICKER SMALL,33,2025-12-27 13:13,1.61,10332,United Kingdom
544116,22457,NATURAL SLATE HEART MEMO BOARD,1,2025-12-27 13:54,3.41,10621,EIRE
544116,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-27 13:54,5.66,10621,EIRE
544116,22383,LUNCH BAG SUKI DESIGN,3,2025-12-27 13:54,1.64,10621,EIRE
544116,21212,PACK OF 72 RETROSPOT PAPER  CASES,11,2025-12-27 13:54,0.44,10621,EIRE
544116,20725,LUNCH BAG RED RETROSPOT,3,2025-12-27 13:54,1.52,10621,EIRE
536746,22556,PLASTERS IN TIN CIRCUS PARADE,7,2025-12-27 14:32,2.0,10033,Spain
536746,85099B,JUMBO BAG RED RETROSPOT,7,2025-12-27 14:32,1.95,10033,Spain
536746,22469,HEART OF WICKER SMALL,9,2025-12-27 14:32,1.64,10033,Spain
536746,22554,PLASTERS IN TIN WOODLAND ANIMALS,7,2025-12-27 14:32,1.9,10033,Spain
536746,20728,LUNCH BAG CARS BLUE,9,2025-12-27 14:32,1.54,10033,Spain
543682,22554,PLASTERS IN TIN WOODLAND ANIMALS,14,2025-12-27 15:11,1.93,10586,France
543682,22469,HEART OF WICKER SMALL,18,2025-12-27 15:11,1.48,10586,France
543682,47566,PARTY BUNTING,5,2025-12-27 15:11,5.88,10586,France
536487,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2025-12-27 16:11,2.08,10013,United Kingdom
536487,22197,POPCORN HOLDER,7,2025-12-27 16:11,0.77,10013,United Kingdom
536487,21931,JUMBO STORAGE BAG SUKI,2,2025-12-27 16:11,2.44,10013,United Kingdom
536487,20725,LUNCH BAG RED RETROSPOT,4,2025-12-27 16:11,1.54,10013,United Kingdom
536487,22469,HEART OF WICKER SMALL,4,2025-12-27 16:11,1.53,10013,United Kingdom
536487,22457,NATURAL SLATE HEART MEMO BOARD,2,2025-12-27 16:11,3.37,10013,United Kingdom
536487,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-27 16:11,2.79,10013,United Kingdom
536487,47566,PARTY BUNTING,1,2025-12-27 16:11,5.89,10013,United Kingdom
549640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-12-27 16:54,1.29,11054,France
540844,20727,LUNCH BAG BLACK SKULL,9,2025-12-27 17:58,1.46,10366,Netherlands
540844,22457,NATURAL SLATE HEART MEMO BOARD,4,2025-12-27 17:58,3.05,10366,Netherlands
540844,22383,LUNCH BAG SUKI DESIGN,8,2025-12-27 17:58,1.63,10366,Netherlands
540844,22197,POPCORN HOLDER,16,2025-12-27 17:58,0.82,10366,Netherlands
540844,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2025-12-27 17:58,3.23,10366,Netherlands
540844,47566,PARTY BUNTING,3,2025-12-27 17:58,5.21,10366,Netherlands
540844,22469,HEART OF WICKER SMALL,9,2025-12-27 17:58,1.5,10366,Netherlands
536620,22383,LUNCH BAG SUKI DESIGN,17,2025-12-27 19:19,1.5,10027,Germany
536620,22469,HEART OF WICKER SMALL,15,2025-12-27 19:19,1.61,10027,Germany
536620,47566,PARTY BUNTING,5,2025-12-27 19:19,5.17,10027,Germany
536620,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2025-12-27 19:19,1.49,10027,Germany
536620,21212,PACK OF 72 RETROSPOT PAPER  CASES,52,2025-12-27 19:19,0.48,10027,Germany
536620,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2025-12-27 19:19,5.91,10027,Germany
545915,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2025-12-27 19:29,1.72,10764,Spain
545575,20728,LUNCH BAG CARS BLUE,9,2025-12-27 19:35,1.65,10743,United Kingdom
545575,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2025-12-27 19:35,2.56,10743,United Kingdom
545575,21731,RED TOADSTOOL LED NIGHT LIGHT,11,2025-12-27 19:35,1.4,10743,United Kingdom
545079,22457,NATURAL SLATE HEART MEMO BOARD,15,2025-12-27 19:39,3.07,10704,United Kingdom
545079,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2025-12-27 19:39,1.86,10704,United Kingdom
536527,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-27 20:24,11.54,10018,EIRE
536527,20727,LUNCH BAG BLACK SKULL,2,2025-12-27 20:24,1.53,10018,EIRE
536527,21931,JUMBO STORAGE BAG SUKI,2,2025-12-27 20:24,2.43,10018,EIRE
536527,20725,LUNCH BAG RED RETROSPOT,2,2025-12-27 20:24,1.6,10018,EIRE
536527,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2025-12-27 20:24,3.3,10018,EIRE
536527,22556,PLASTERS IN TIN CIRCUS PARADE,2,2025-12-27 20:24,1.67,10018,EIRE
536527,85099B,JUMBO BAG RED RETROSPOT,2,2025-12-27 20:24,1.79,10018,EIRE
536527,22383,LUNCH BAG SUKI DESIGN,2,2025-12-27 20:24,1.56,10018,EIRE
543228,84879,ASSORTED COLOUR BIRD ORNAMENT,63,2025-12-27 21:29,1.66,10544,France
537946,22423,REGENCY CAKESTAND 3 TIER,3,2025-12-27 21:44,12.23,10123,United Kingdom
537946,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2025-12-27 21:44,2.84,10123,United Kingdom
537946,22457,NATURAL SLATE HEART MEMO BOARD,10,2025-12-27 21:44,3.69,10123,United Kingdom
537946,21931,JUMBO STORAGE BAG SUKI,15,2025-12-27 21:44,2.4,10123,United Kingdom
537946,22960,JAM MAKING SET WITH JARS,8,2025-12-27 21:44,4.18,10123,United Kingdom
537946,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-12-27 21:44,1.82,10123,United Kingdom
550390,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-27 22:53,2.97,11111,Spain
550390,22383,LUNCH BAG SUKI DESIGN,4,2025-12-27 22:53,1.47,11111,Spain
550390,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2025-12-27 22:53,1.53,11111,Spain
550390,22960,JAM MAKING SET WITH JARS,2,2025-12-27 22:53,4.21,11111,Spain
544117,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2025-12-27 23:25,5.61,10621,EIRE
544117,21931,JUMBO STORAGE BAG SUKI,5,2025-12-27 23:25,2.07,10621,EIRE
544117,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-27 23:25,12.34,10621,EIRE
544117,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-27 23:25,2.91,10621,EIRE
544117,20725,LUNCH BAG RED RETROSPOT,6,2025-12-27 23:25,1.62,10621,EIRE
549023,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2025-12-28 00:53,2.75,10998,Netherlands
549023,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-28 00:53,5.45,10998,Netherlands
549023,21212,PACK OF 72 RETROSPOT PAPER  CASES,7,2025-12-28 00:53,0.46,10998,Netherlands
549023,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2025-12-28 00:53,1.59,10998,Netherlands
549023,85099B,JUMBO BAG RED RETROSPOT,2,2025-12-28 00:53,1.69,10998,Netherlands
549023,22457,NATURAL SLATE HEART MEMO BOARD,1,2025-12-28 00:53,3.71,10998,Netherlands
549023,22960,JAM MAKING SET WITH JARS,1,2025-12-28 00:53,4.09,10998,Netherlands
549023,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 00:53,13.28,10998,Netherlands
540739,21931,JUMBO STORAGE BAG SUKI,8,2025-12-28 00:55,2.05,10363,United Kingdom
540739,20727,LUNCH BAG BLACK SKULL,11,2025-12-28 00:55,1.52,10363,United Kingdom
540739,21212,PACK OF 72 RETROSPOT PAPER  CASES,32,2025-12-28 00:55,0.53,10363,United Kingdom
540739,85099B,JUMBO BAG RED RETROSPOT,10,2025-12-28 00:55,1.75,10363,United Kingdom
540739,20725,LUNCH BAG RED RETROSPOT,12,2025-12-28 00:55,1.49,10363,United Kingdom
540739,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 00:55,14.76,10363,United Kingdom
540739,22457,NATURAL SLATE HEART MEMO BOARD,6,2025-12-28 00:55,3.09,10363,United Kingdom
540739,47566,PARTY BUNTING,4,2025-12-28 00:55,4.87,10363,United Kingdom
539120,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2025-12-28 01:02,1.84,10231,United Kingdom
539120,20727,LUNCH BAG BLACK SKULL,4,2025-12-28 01:02,1.55,10231,United Kingdom
539120,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-28 01:02,3.08,10231,United Kingdom
539120,21212,PACK OF 72 RETROSPOT PAPER  CASES,13,2025-12-28 01:02,0.46,10231,United Kingdom
544597,20728,LUNCH BAG CARS BLUE,2,2025-12-28 01:09,1.48,10661,United Kingdom
544597,22457,NATURAL SLATE HEART MEMO BOARD,1,2025-12-28 01:09,3.46,10661,United Kingdom
544597,22960,JAM MAKING SET WITH JARS,1,2025-12-28 01:09,3.93,10661,United Kingdom
538704,21731,RED TOADSTOOL LED NIGHT LIGHT,9,2025-12-28 01:09,1.61,10190,Spain
538704,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2025-12-28 01:09,5.23,10190,Spain
538704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-12-28 01:09,1.28,10190,Spain
538704,85099B,JUMBO BAG RED RETROSPOT,8,2025-12-28 01:09,1.72,10190,Spain
538704,22383,LUNCH BAG SUKI DESIGN,9,2025-12-28 01:09,1.62,10190,Spain
541235,22554,PLASTERS IN TIN WOODLAND ANIMALS,6,2025-12-28 01:46,1.7,10393,United Kingdom
541235,22457,NATURAL SLATE HEART MEMO BOARD,3,2025-12-28 01:46,3.23,10393,United Kingdom
541235,85099B,JUMBO BAG RED RETROSPOT,6,2025-12-28 01:46,1.67,10393,United Kingdom
541235,21212,PACK OF 72 RETROSPOT PAPER  CASES,22,2025-12-28 01:46,0.46,10393,United Kingdom
541235,21931,JUMBO STORAGE BAG SUKI,5,2025-12-28 01:46,2.24,10393,United Kingdom
541235,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2025-12-28 01:46,5.39,10393,United Kingdom
541235,22556,PLASTERS IN TIN CIRCUS PARADE,5,2025-12-28 01:46,1.95,10393,United Kingdom
540271,22457,NATURAL SLATE HEART MEMO BOARD,5,2025-12-28 02:59,3.48,10319,France
540271,22383,LUNCH BAG SUKI DESIGN,12,2025-12-28 02:59,1.53,10319,France
547209,20728,LUNCH BAG CARS BLUE,6,2025-12-28 03:54,1.6,10858,France
547209,22469,HEART OF WICKER SMALL,6,2025-12-28 03:54,1.61,10858,France
547209,22383,LUNCH BAG SUKI DESIGN,6,2025-12-28 03:54,1.49,10858,France
547209,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2025-12-28 03:54,5.42,10858,France
543410,22469,HEART OF WICKER SMALL,4,2025-12-28 05:57,1.55,10558,France
543410,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-28 05:57,3.05,10558,France
543410,47566,PARTY BUNTING,1,2025-12-28 05:57,5.47,10558,France
543410,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 05:57,14.45,10558,France
543410,20728,LUNCH BAG CARS BLUE,4,2025-12-28 05:57,1.54,10558,France
543410,20725,LUNCH BAG RED RETROSPOT,4,2025-12-28 05:57,1.63,10558,France
543410,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-12-28 05:57,1.26,10558,France
550948,21931,JUMBO STORAGE BAG SUKI,2,2025-12-28 06:13,2.37,11151,France
550948,20728,LUNCH BAG CARS BLUE,3,2025-12-28 06:13,1.51,11151,France
550948,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2025-12-28 06:13,1.26,11151,France
550948,21212,PACK OF 72 RETROSPOT PAPER  CASES,10,2025-12-28 06:13,0.52,11151,France
550948,20725,LUNCH BAG RED RETROSPOT,3,2025-12-28 06:13,1.6,11151,France
550948,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-12-28 06:13,1.62,11151,France
550948,22383,LUNCH BAG SUKI DESIGN,3,2025-12-28 06:13,1.62,11151,France
550948,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-28 06:13,3.31,11151,France
543571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2025-12-28 06:17,2.19,10568,Spain
543571,21731,RED TOADSTOOL LED NIGHT LIGHT,39,2025-12-28 06:17,1.32,10568,Spain
543571,21931,JUMBO STORAGE BAG SUKI,24,2025-12-28 06:17,2.18,10568,Spain
541676,22383,LUNCH BAG SUKI DESIGN,37,2025-12-28 07:08,1.5,10421,United Kingdom
538144,21731,RED TOADSTOOL LED NIGHT LIGHT,30,2025-12-28 08:25,1.5,10143,Spain
538144,20727,LUNCH BAG BLACK SKULL,29,2025-12-28 08:25,1.55,10143,Spain
547758,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 08:41,13.88,10905,Netherlands
547758,22383,LUNCH BAG SUKI DESIGN,5,2025-12-28 08:41,1.54,10905,Netherlands
547758,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2025-12-28 08:41,1.86,10905,Netherlands
547758,22469,HEART OF WICKER SMALL,5,2025-12-28 08:41,1.58,10905,Netherlands
547758,22197,POPCORN HOLDER,10,2025-12-28 08:41,0.82,10905,Netherlands
547758,22457,NATURAL SLATE HEART MEMO BOARD,2,2025-12-28 08:41,3.2,10905,Netherlands
547758,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,2025-12-28 08:41,2.01,10905,Netherlands
547758,21931,JUMBO STORAGE BAG SUKI,4,2025-12-28 08:41,2.0,10905,Netherlands
542594,21212,PACK OF 72 RETROSPOT PAPER  CASES,16,2025-12-28 09:45,0.42,10489,Netherlands
542594,22469,HEART OF WICKER SMALL,4,2025-12-28 09:45,1.54,10489,Netherlands
541900,22197,POPCORN HOLDER,8,2025-12-28 11:36,0.78,10431,France
541900,85099B,JUMBO BAG RED RETROSPOT,4,2025-12-28 11:36,1.71,10431,France
541900,22960,JAM MAKING SET WITH JARS,2,2025-12-28 11:36,3.92,10431,France
541900,21212,PACK OF 72 RETROSPOT PAPER  CASES,13,2025-12-28 11:36,0.49,10431,France
541900,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-28 11:36,5.59,10431,France
545211,47566,PARTY BUNTING,1,2025-12-28 12:03,5.34,10716,United Kingdom
545211,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-12-28 12:03,1.57,10716,United Kingdom
545211,22383,LUNCH BAG SUKI DESIGN,3,2025-12-28 12:03,1.52,10716,United Kingdom
545211,22960,JAM MAKING SET WITH JARS,1,2025-12-28 12:03,4.0,10716,United Kingdom
545211,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-28 12:03,5.66,10716,United Kingdom
544905,21731,RED TOADSTOOL LED NIGHT LIGHT,143,2025-12-28 12:03,1.3,10689,Germany
545211,20725,LUNCH BAG RED RETROSPOT,3,2025-12-28 12:03,1.54,10716,United Kingdom
545211,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-28 12:03,1.78,10716,United Kingdom
545211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-12-28 12:03,2.94,10716,United Kingdom
548905,20725,LUNCH BAG RED RETROSPOT,6,2025-12-28 12:24,1.52,10991,EIRE
548177,20728,LUNCH BAG CARS BLUE,2,2025-12-28 12:24,1.49,10938,United Kingdom
548177,22556,PLASTERS IN TIN CIRCUS PARADE,1,2025-12-28 12:24,1.96,10938,United Kingdom
548177,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-12-28 12:24,1.31,10938,United Kingdom
548177,85099B,JUMBO BAG RED RETROSPOT,2,2025-12-28 12:24,1.67,10938,United Kingdom
548177,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2025-12-28 12:24,1.86,10938,United Kingdom
548905,22197,POPCORN HOLDER,11,2025-12-28 12:24,0.76,10991,EIRE
548905,20727,LUNCH BAG BLACK SKULL,6,2025-12-28 12:24,1.53,10991,EIRE
548905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-12-28 12:24,2.34,10991,EIRE
548905,47566,PARTY BUNTING,1,2025-12-28 12:24,5.74,10991,EIRE
548177,21212,PACK OF 72 RETROSPOT PAPER  CASES,6,2025-12-28 12:24,0.46,10938,United Kingdom
548177,22469,HEART OF WICKER SMALL,2,2025-12-28 12:24,1.49,10938,United Kingdom
545155,20725,LUNCH BAG RED RETROSPOT,42,2025-12-28 14:13,1.58,10711,United Kingdom
548039,21931,JUMBO STORAGE BAG SUKI,27,2025-12-28 14:34,2.32,10927,United Kingdom
545334,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-28 15:43,2.97,10725,Netherlands
545334,22960,JAM MAKING SET WITH JARS,1,2025-12-28 15:43,4.15,10725,Netherlands
545334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-12-28 15:43,2.56,10725,Netherlands
545334,22383,LUNCH BAG SUKI DESIGN,4,2025-12-28 15:43,1.47,10725,Netherlands
545334,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-12-28 15:43,1.9,10725,Netherlands
546544,22556,PLASTERS IN TIN CIRCUS PARADE,32,2025-12-28 16:13,2.01,10822,France
542987,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2025-12-28 16:17,1.54,10523,Spain
542987,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2025-12-28 16:17,1.31,10523,Spain
542987,21931,JUMBO STORAGE BAG SUKI,3,2025-12-28 16:17,2.25,10523,Spain
542987,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2025-12-28 16:17,2.73,10523,Spain
542987,22383,LUNCH BAG SUKI DESIGN,4,2025-12-28 16:17,1.59,10523,Spain
542987,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 16:17,11.3,10523,Spain
542987,20728,LUNCH BAG CARS BLUE,4,2025-12-28 16:17,1.59,10523,Spain
542987,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-28 16:17,5.52,10523,Spain
546486,22197,POPCORN HOLDER,31,2025-12-28 16:24,0.85,10815,France
542953,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2025-12-28 17:38,2.93,10521,EIRE
542953,22383,LUNCH BAG SUKI DESIGN,5,2025-12-28 17:38,1.47,10521,EIRE
542953,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 17:38,14.2,10521,EIRE
542953,47566,PARTY BUNTING,2,2025-12-28 17:38,4.7,10521,EIRE
538883,47566,PARTY BUNTING,1,2025-12-28 18:36,4.27,10207,Germany
538883,22469,HEART OF WICKER SMALL,3,2025-12-28 18:36,1.56,10207,Germany
538883,20728,LUNCH BAG CARS BLUE,3,2025-12-28 18:36,1.55,10207,Germany
538883,20725,LUNCH BAG RED RETROSPOT,3,2025-12-28 18:36,1.49,10207,Germany
551377,22469,HEART OF WICKER SMALL,5,2025-12-28 18:36,1.45,11188,United Kingdom
551377,22960,JAM MAKING SET WITH JARS,2,2025-12-28 18:36,3.76,11188,United Kingdom
538883,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 18:36,13.59,10207,Germany
551377,22197,POPCORN HOLDER,9,2025-12-28 18:36,0.77,11188,United Kingdom
544437,22383,LUNCH BAG SUKI DESIGN,4,2025-12-28 18:39,1.58,10645,United Kingdom
544437,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-28 18:39,11.37,10645,United Kingdom
544437,21212,PACK OF 72 RETROSPOT PAPER  CASES,12,2025-12-28 18:39,0.5,10645,United Kingdom
544437,20727,LUNCH BAG BLACK SKULL,4,2025-12-28 18:39,1.5,10645,United Kingdom
544437,22469,HEART OF WICKER SMALL,4,2025-12-28 18:39,1.52,10645,United Kingdom
544437,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2025-12-28 18:39,1.45,10645,United Kingdom
544437,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2025-12-28 18:39,5.74,10645,United Kingdom
544437,20725,LUNCH BAG RED RETROSPOT,4,2025-12-28 18:39,1.54,10645,United Kingdom
545866,47566,PARTY BUNTING,9,2025-12-28 19:10,5.14,10761,United Kingdom
545866,21931,JUMBO STORAGE BAG SUKI,24,2025-12-28 19:10,2.04,10761,United Kingdom
545866,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2025-12-28 19:10,1.55,10761,United Kingdom
543838,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2025-12-28 19:39,5.41,10603,United Kingdom
543838,22960,JAM MAKING SET WITH JARS,3,2025-12-28 19:39,3.92,10603,United Kingdom
543838,20725,LUNCH BAG RED RETROSPOT,8,2025-12-28 19:39,1.65,10603,United Kingdom
551027,47566,PARTY BUNTING,5,2025-12-28 20:07,4.25,11159,Germany
551027,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2025-12-28 20:07,5.16,11159,Germany
551068,21931,JUMBO STORAGE BAG SUKI,1,2025-12-28 21:30,2.23,11163,Netherlands
